"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|P07099|HYEP_HUMAN","MBC Spindle vs Normal",-1.02246266262233,0.367768149734323,27.4995552230343,0.00968758391663508,0.0643564847044067,NA
"sp|P07099|HYEP_HUMAN","MBC Squamous vs Normal",-0.72762035090317,0.367768149734323,27.4995552230343,0.0579714395675603,0.24078963290871,NA
"sp|P07099|HYEP_HUMAN","MBC Sarcomatoid vs Normal",-0.897378349902549,0.367768149734323,27.4995552230343,0.0213985840403121,0.278041073008863,NA
"sp|P07099|HYEP_HUMAN","TNBC vs Normal",-0.864382316415555,0.350653172287749,27.4995552230343,0.0202189129973011,0.0944326496661425,NA
"sp|P07108|ACBP_HUMAN","MBC Spindle vs Normal",-0.686959118388506,0.47338084975735,26.4488633910768,0.158489187181515,0.361625237401448,NA
"sp|P07108|ACBP_HUMAN","MBC Squamous vs Normal",-0.542934028847272,0.532496528222476,26.9700307451199,0.316977294028594,0.568303636435001,NA
"sp|P07108|ACBP_HUMAN","MBC Sarcomatoid vs Normal",-0.33750213915679,0.499060000626667,26.9345839004204,0.504631896681289,0.828183433026887,NA
"sp|P07108|ACBP_HUMAN","TNBC vs Normal",0.215484087731818,0.479439749881791,27.4067163200416,0.656641645264322,0.803589330083336,NA
"sp|P07203|GPX1_HUMAN","MBC Spindle vs Normal",-0.0150095193454016,0.360955262862626,42.4995552227903,0.967026054421393,0.98124192686,NA
"sp|P07203|GPX1_HUMAN","MBC Squamous vs Normal",-0.0263420726272904,0.447933701292803,42.4995552227942,0.953380710344779,0.98518667609197,NA
"sp|P07203|GPX1_HUMAN","MBC Sarcomatoid vs Normal",-0.60622249716886,0.404711639095647,42.4995552228041,0.141547280706877,0.50917199568855,NA
"sp|P07203|GPX1_HUMAN","TNBC vs Normal",-0.473023318981388,0.368987389172987,42.4995552228224,0.206809614534533,0.400208366693106,NA
"sp|P07225|PROS_HUMAN","MBC Spindle vs Normal",-0.658562924116955,0.42338000723925,27.0532636103413,0.131451922589158,0.322043268248865,NA
"sp|P07225|PROS_HUMAN","MBC Squamous vs Normal",-1.02208686631981,0.471182498182275,26.7127724014549,0.0391405369948576,0.192778867051576,NA
"sp|P07225|PROS_HUMAN","MBC Sarcomatoid vs Normal",-0.401757675774354,0.440883674666764,26.4907307382676,0.370378857358082,0.727122762860466,NA
"sp|P07225|PROS_HUMAN","TNBC vs Normal",-0.878397773182063,0.421223211304459,26.6864729731433,0.0467356662883326,0.157898868849789,NA
"sp|P07288|KLK3_HUMAN","MBC Spindle vs Normal",NA,NA,NA,NA,NA,"completeMissing"
"sp|P07288|KLK3_HUMAN","MBC Squamous vs Normal",NA,NA,NA,NA,NA,"completeMissing"
"sp|P07288|KLK3_HUMAN","MBC Sarcomatoid vs Normal",Inf,NA,NA,NA,NA,"oneConditionMissing"
"sp|P07288|KLK3_HUMAN","TNBC vs Normal",Inf,NA,NA,NA,NA,"oneConditionMissing"
"sp|P07305|H10_HUMAN","MBC Spindle vs Normal",0.352609439485388,0.46299096660455,27.4181809381371,0.452806004615251,0.667764978145472,NA
"sp|P07305|H10_HUMAN","MBC Squamous vs Normal",0.00227936987964703,0.517287797672491,27.360806074252,0.996516194979101,0.998760798960259,NA
"sp|P07305|H10_HUMAN","MBC Sarcomatoid vs Normal",-0.0183451660574526,0.485181709855394,27.3472045440292,0.970113109925303,0.994736587505653,NA
"sp|P07305|H10_HUMAN","TNBC vs Normal",0.151727694808635,0.462666693621029,27.3614875095121,0.745452067353472,0.8666175126096,NA
"sp|P07311|ACYP1_HUMAN","MBC Spindle vs Normal",1.48390220977548,0.559544611937432,9.4995552233151,0.0252475023287774,0.115821749354761,NA
"sp|P07311|ACYP1_HUMAN","MBC Squamous vs Normal",0.921835127316731,0.456866262523444,9.4995552233151,0.0727390308191913,0.270804149039258,NA
"sp|P07311|ACYP1_HUMAN","MBC Sarcomatoid vs Normal",0.659114446441821,0.456866262523444,9.4995552233151,0.181258282334338,0.549433767766637,NA
"sp|P07311|ACYP1_HUMAN","TNBC vs Normal",0.870807709913643,0.456866262523444,9.4995552233151,0.08730874707781,0.233289630504799,NA
"sp|P07355|ANXA2_HUMAN","MBC Spindle vs Normal",-0.661600357567149,0.343942502609192,26.6531667500051,0.0651497107406955,0.209796675657342,NA
"sp|P07355|ANXA2_HUMAN","MBC Squamous vs Normal",-0.475227092642778,0.380136423011722,25.9230385630208,0.222413380065858,0.474056313101095,NA
"sp|P07355|ANXA2_HUMAN","MBC Sarcomatoid vs Normal",-0.538746708780212,0.356156538244149,25.7903222900514,0.142522600368767,0.511038144474253,NA
"sp|P07355|ANXA2_HUMAN","TNBC vs Normal",-1.01036225928598,0.340950021780312,26.1484075549273,0.00640888773571439,0.0483637175937096,NA
"sp|P07357|CO8A_HUMAN","MBC Spindle vs Normal",-0.994035177472154,0.575753029562081,25.8056309320802,0.0962131195830976,0.264298970004188,NA
"sp|P07357|CO8A_HUMAN","MBC Squamous vs Normal",-0.798952648781266,0.640663748459739,25.4993792143748,0.223705005805291,0.474663020889989,NA
"sp|P07357|CO8A_HUMAN","MBC Sarcomatoid vs Normal",0.153467835100803,0.601129106203581,25.5276988388392,0.800537687141368,0.940255746943076,NA
"sp|P07357|CO8A_HUMAN","TNBC vs Normal",-0.877353914814442,0.572111290992898,25.4742054852818,0.137470518897726,0.310114471681656,NA
"sp|P07358|CO8B_HUMAN","MBC Spindle vs Normal",-0.0911360874296073,0.225864544239903,50.0650975527323,0.688299485714207,0.831967830631806,NA
"sp|P07358|CO8B_HUMAN","MBC Squamous vs Normal",0.0143757330788027,0.231781005571799,49.8130987587513,0.950792784176148,0.98439712968665,NA
"sp|P07358|CO8B_HUMAN","MBC Sarcomatoid vs Normal",0.417402345976477,0.2189069516056,49.6478017422847,0.0623474540691503,0.391480777447589,NA
"sp|P07358|CO8B_HUMAN","TNBC vs Normal",-0.0249838653042999,0.213751282320151,49.5324729228316,0.907425507685954,0.955983394384867,NA
"sp|P07360|CO8G_HUMAN","MBC Spindle vs Normal",-0.813838798919991,0.593504658743431,16.9876200395437,0.188142967648058,0.397040898651722,NA
"sp|P07360|CO8G_HUMAN","MBC Squamous vs Normal",-1.01183751496547,0.765097439170099,16.9458384507772,0.203575539388278,0.451802760748705,NA
"sp|P07360|CO8G_HUMAN","MBC Sarcomatoid vs Normal",-0.0695077318575102,0.676855619542534,17.0350003896843,0.919406531890751,0.978951173183036,NA
"sp|P07360|CO8G_HUMAN","TNBC vs Normal",-0.878036318346493,0.624699443158945,16.9458384507458,0.177931763377214,0.366196191100104,NA
"sp|P07384|CAN1_HUMAN","MBC Spindle vs Normal",-0.132742048621079,0.176752286676802,25.7177050412605,0.459466215320064,0.674588889713064,NA
"sp|P07384|CAN1_HUMAN","MBC Squamous vs Normal",0.134855397334502,0.197384881551649,25.6808361275241,0.500591851410543,0.712442304940781,NA
"sp|P07384|CAN1_HUMAN","MBC Sarcomatoid vs Normal",-0.338703772826365,0.185160317296598,25.7270212998391,0.0789770933296806,0.420762430940135,NA
"sp|P07384|CAN1_HUMAN","TNBC vs Normal",0.190123129579716,0.175651369222196,25.3719024093192,0.289259885516969,0.496700045693886,NA
"sp|P07437|TBB5_HUMAN","MBC Spindle vs Normal",0.669041032319016,0.21358566255021,27.1541222177819,0.00412593950650722,0.038158198703972,NA
"sp|P07437|TBB5_HUMAN","MBC Squamous vs Normal",0.24950858326818,0.23854385924017,27.0680968944058,0.304828151055286,0.555925985508296,NA
"sp|P07437|TBB5_HUMAN","MBC Sarcomatoid vs Normal",0.00593509774610903,0.223894492523766,27.1170499705595,0.979045909788828,0.994978467123747,NA
"sp|P07437|TBB5_HUMAN","TNBC vs Normal",0.903941066200524,0.213260213559944,27.0373584406312,0.000234199403842037,0.00684119114045222,NA
"sp|P07451|CAH3_HUMAN","MBC Spindle vs Normal",-0.623733912069862,0.965250923815716,9.4995552233151,0.533455817417884,0.721099307496493,NA
"sp|P07451|CAH3_HUMAN","MBC Squamous vs Normal",-2.19769252117771,0.788124079032861,9.4995552233151,0.0200788118457711,0.13805999018411,NA
"sp|P07451|CAH3_HUMAN","MBC Sarcomatoid vs Normal",-1.31203155169684,0.788124079032861,9.4995552233151,0.128540757039552,0.48610549305579,NA
"sp|P07451|CAH3_HUMAN","TNBC vs Normal",-1.92625054956739,0.788124079032861,9.4995552233151,0.0357899397759331,0.137114161168609,NA
"sp|P07585|PGS2_HUMAN","MBC Spindle vs Normal",-3.49576561947125,0.654126188430834,26.2452303232575,1.31932556642813e-05,0.00109814451558577,NA
"sp|P07585|PGS2_HUMAN","MBC Squamous vs Normal",-2.24304389012064,0.729022050589342,25.9818021231125,0.00488299431372663,0.0744854592072246,NA
"sp|P07585|PGS2_HUMAN","MBC Sarcomatoid vs Normal",-1.73671253661692,0.684448079763835,26.0465293426974,0.0174943280474824,0.264711949446041,NA
"sp|P07585|PGS2_HUMAN","TNBC vs Normal",-2.97909486080582,0.65253501269391,26.0404746527458,0.000105515007957573,0.00482475883160837,NA
"sp|P07602|SAP_HUMAN","MBC Spindle vs Normal",-0.228772881526527,0.315536444352135,24.6071268149656,0.475273278650302,0.681986341220224,NA
"sp|P07602|SAP_HUMAN","MBC Squamous vs Normal",0.735404117274598,0.352745251709711,24.6051629062588,0.0476275351205408,0.217132316817716,NA
"sp|P07602|SAP_HUMAN","MBC Sarcomatoid vs Normal",-0.0378712817151755,0.331450377040651,24.7373665218725,0.909954592669743,0.977754176013396,NA
"sp|P07602|SAP_HUMAN","TNBC vs Normal",0.222247281217885,0.315048148638446,24.5026115377952,0.487189940780719,0.679482323455839,NA
"sp|P07686|HEXB_HUMAN","MBC Spindle vs Normal",0.118862562884575,0.173872932624318,47.1164112046286,0.497565133083995,0.694752496255516,NA
"sp|P07686|HEXB_HUMAN","MBC Squamous vs Normal",-0.129878063232095,0.214424901892998,46.6193742317042,0.547648937992294,0.746601595659059,NA
"sp|P07686|HEXB_HUMAN","MBC Sarcomatoid vs Normal",-0.183292050152027,0.189720628196282,46.5527388650128,0.338978741463992,0.702294208851567,NA
"sp|P07686|HEXB_HUMAN","TNBC vs Normal",0.21487681701347,0.175763410914488,46.3261520458678,0.22768910971745,0.425509971027668,NA
"sp|P07711|CATL1_HUMAN","MBC Spindle vs Normal",0.64790364644757,0.331422923688452,44.4995552228266,0.0568923946612483,0.191901641110051,NA
"sp|P07711|CATL1_HUMAN","MBC Squamous vs Normal",0.295536102022764,0.396126160181688,44.4995552228373,0.459551065074563,0.682913694386738,NA
"sp|P07711|CATL1_HUMAN","MBC Sarcomatoid vs Normal",0.16088368498972,0.378769055643946,44.499555222831,0.673062770766728,0.902013136811246,NA
"sp|P07711|CATL1_HUMAN","TNBC vs Normal",0.206963799001001,0.345334780224956,44.4995552228228,0.552003106745124,0.729230572051457,NA
"sp|P07737|PROF1_HUMAN","MBC Spindle vs Normal",0.546441550517559,0.260015097019951,23.631090914683,0.0464412625886149,0.168498427084333,NA
"sp|P07737|PROF1_HUMAN","MBC Squamous vs Normal",0.417549377558776,0.290815371399736,23.6599967884954,0.164152673712632,0.407607441103328,NA
"sp|P07737|PROF1_HUMAN","MBC Sarcomatoid vs Normal",0.0319085423167795,0.272807104097076,23.6692101478459,0.907875598051833,0.976617230332622,NA
"sp|P07737|PROF1_HUMAN","TNBC vs Normal",0.511154773381611,0.259458559444226,23.4949050551771,0.0607259895966102,0.184323533732752,NA
"sp|P07738|PMGE_HUMAN","MBC Spindle vs Normal",-1.3213956022231,0.495510602792647,24.3974759391368,0.0133899814985043,0.0794416093097842,NA
"sp|P07738|PMGE_HUMAN","MBC Squamous vs Normal",-0.757075138013468,0.482949335657029,23.5186882764062,0.130330192102788,0.362713808790993,NA
"sp|P07738|PMGE_HUMAN","MBC Sarcomatoid vs Normal",-0.865642762990566,0.513879052041919,23.6327577934824,0.105243150170921,0.450607277672452,NA
"sp|P07738|PMGE_HUMAN","TNBC vs Normal",-1.70805839061356,0.463863150121262,23.6403247716529,0.00119290741043107,0.0170802651948085,NA
"sp|P07814|SYEP_HUMAN","MBC Spindle vs Normal",0.629948567080377,0.276896820748936,26.8284232337154,0.0311152773942323,0.130260702700706,NA
"sp|P07814|SYEP_HUMAN","MBC Squamous vs Normal",0.640316556396729,0.310252820960425,27.0152297622354,0.0487581030275128,0.219988359851002,NA
"sp|P07814|SYEP_HUMAN","MBC Sarcomatoid vs Normal",0.473782906092807,0.291154906038954,27.0514636673996,0.115276848272834,0.466580970059686,NA
"sp|P07814|SYEP_HUMAN","TNBC vs Normal",1.11115731041307,0.276945077823677,26.8491026459913,0.000432021740617078,0.00920888447104824,NA
"sp|P07900|HS90A_HUMAN","MBC Spindle vs Normal",0.830117151519021,0.222935586053882,27.1145591344999,0.0009106727083184,0.0143977863940842,NA
"sp|P07900|HS90A_HUMAN","MBC Squamous vs Normal",0.217996156124006,0.248395057799859,26.9606240180771,0.387904660873055,0.634957629340929,NA
"sp|P07900|HS90A_HUMAN","MBC Sarcomatoid vs Normal",0.306372988586211,0.233244125537003,27.0937284349525,0.200019799708249,0.574020612328069,NA
"sp|P07900|HS90A_HUMAN","TNBC vs Normal",0.808686362951013,0.221642038856522,26.943145840479,0.0011150815475955,0.0165087874527135,NA
"sp|P07919|QCR6_HUMAN","MBC Spindle vs Normal",0.740959645208599,0.298681404214819,25.5553098888059,0.0200303519186243,0.101564229012829,NA
"sp|P07919|QCR6_HUMAN","MBC Squamous vs Normal",0.365658381097551,0.332723217047921,25.529910434575,0.282030104252794,0.536674952259868,NA
"sp|P07919|QCR6_HUMAN","MBC Sarcomatoid vs Normal",1.30803100274588,0.311665142079754,25.5198016775901,0.000288166379783396,0.0426637908595102,NA
"sp|P07919|QCR6_HUMAN","TNBC vs Normal",0.83782383888055,0.296007330171386,25.492977305303,0.0089425239767297,0.0598594671264464,NA
"sp|P07951|TPM2_HUMAN","MBC Spindle vs Normal",0.709669657933482,0.370628598867024,25.852622326004,0.0666488047851356,0.212885008512341,NA
"sp|P07951|TPM2_HUMAN","MBC Squamous vs Normal",0.757475605770758,0.412994551553564,25.672598352774,0.0782554598851063,0.28385206657554,NA
"sp|P07951|TPM2_HUMAN","MBC Sarcomatoid vs Normal",0.377993440561684,0.387755158764898,25.7818330035071,0.338705450901775,0.702294208851567,NA
"sp|P07951|TPM2_HUMAN","TNBC vs Normal",0.524813941043973,0.368495940684036,25.6267275470769,0.166450843965578,0.35169976097142,NA
"sp|P07954|FUMH_HUMAN","MBC Spindle vs Normal",-0.0566763369252776,0.22463153071498,72.5354887034128,0.801516567847449,0.89968190034506,NA
"sp|P07954|FUMH_HUMAN","MBC Squamous vs Normal",0.0542272757922334,0.250729556224493,71.0580406012362,0.829390777275714,0.927314094085604,NA
"sp|P07954|FUMH_HUMAN","MBC Sarcomatoid vs Normal",0.350773366431577,0.251071576704509,72.28606812399,0.166656086142778,0.538243219166881,NA
"sp|P07954|FUMH_HUMAN","TNBC vs Normal",0.564039518796234,0.223959275885704,69.8055938723224,0.0140809379301222,0.0773640513761178,NA
"sp|P07996|TSP1_HUMAN","MBC Spindle vs Normal",0.561324496023792,0.55417775234365,27.5364299637138,0.319927714184996,0.550661576623149,NA
"sp|P07996|TSP1_HUMAN","MBC Squamous vs Normal",0.783513867332223,0.618884667113143,27.442173238283,0.216152081084624,0.464924674406105,NA
"sp|P07996|TSP1_HUMAN","MBC Sarcomatoid vs Normal",1.63442224109421,0.580414390528094,27.4202214763389,0.00890415777682678,0.217803441967076,NA
"sp|P07996|TSP1_HUMAN","TNBC vs Normal",1.13169228231555,0.553323859127839,27.4134926679499,0.0505359259705375,0.166141307937134,NA
"sp|P08123|CO1A2_HUMAN","MBC Spindle vs Normal",0.151794977574026,0.394699611369303,21.8846872561934,0.704257818706931,0.841659470836408,NA
"sp|P08123|CO1A2_HUMAN","MBC Squamous vs Normal",0.206961963714043,0.442800578897743,22.0374960690494,0.644807268359898,0.817451083248711,NA
"sp|P08123|CO1A2_HUMAN","MBC Sarcomatoid vs Normal",0.583595760965132,0.416182523065615,22.2039490120945,0.174664498062818,0.545923592278563,NA
"sp|P08123|CO1A2_HUMAN","TNBC vs Normal",-0.34176749454386,0.394438645888705,21.8480039746623,0.39565113658206,0.599565320321416,NA
"sp|P08133|ANXA6_HUMAN","MBC Spindle vs Normal",-0.0350863869290188,0.298097266739338,27.0973917342753,0.907172591466092,0.95687604690609,NA
"sp|P08133|ANXA6_HUMAN","MBC Squamous vs Normal",0.110959048963629,0.333577024466883,27.1753623753527,0.741963020282186,0.878648612352635,NA
"sp|P08133|ANXA6_HUMAN","MBC Sarcomatoid vs Normal",-0.0409914945537735,0.312931313222249,27.179754988196,0.896746421522801,0.972389099445865,NA
"sp|P08133|ANXA6_HUMAN","TNBC vs Normal",-0.480723779471809,0.298038288887623,27.0847148423591,0.118345881947968,0.283609953780634,NA
"sp|P08236|BGLR_HUMAN","MBC Spindle vs Normal",-0.576690164188412,0.549510334674593,19.068295336036,0.307085495109007,0.538446066393116,NA
"sp|P08236|BGLR_HUMAN","MBC Squamous vs Normal",-0.865883194043625,0.707172691328225,18.899650085889,0.235834040928541,0.490044614014775,NA
"sp|P08236|BGLR_HUMAN","MBC Sarcomatoid vs Normal",-0.282968840066783,0.619566099576036,18.5660217206359,0.653169887729999,0.897431188211728,NA
"sp|P08236|BGLR_HUMAN","TNBC vs Normal",0.653058944769951,0.579283006925812,19.0882175226503,0.273563890532535,0.478441474188609,NA
"sp|P08237|PFKAM_HUMAN","MBC Spindle vs Normal",0.0816198114898058,0.244293796298758,63.1073182057312,0.739407990055578,0.867547517353767,NA
"sp|P08237|PFKAM_HUMAN","MBC Squamous vs Normal",-0.0224190406454809,0.252761989972861,62.202938697399,0.929608266177325,0.974138331657041,NA
"sp|P08237|PFKAM_HUMAN","MBC Sarcomatoid vs Normal",0.153177717365872,0.253077978696934,62.4205893167991,0.547201232166626,0.848483210500328,NA
"sp|P08237|PFKAM_HUMAN","TNBC vs Normal",-0.105941972727393,0.237554476323487,61.8472903919035,0.657176922438743,0.803751758030128,NA
"sp|P08311|CATG_HUMAN","MBC Spindle vs Normal",-0.655127756773854,0.450380188372589,36.4995552229238,0.154323575919985,0.356518954982497,NA
"sp|P08311|CATG_HUMAN","MBC Squamous vs Normal",0.749824340501576,0.528399923711842,36.4995552229269,0.164369075174504,0.407607441103328,NA
"sp|P08311|CATG_HUMAN","MBC Sarcomatoid vs Normal",-1.51433724370608,0.500569592954989,36.4995552229184,0.00453202094659758,0.151768749080702,NA
"sp|P08311|CATG_HUMAN","TNBC vs Normal",-1.61209615882038,0.463437390492694,36.4995552229134,0.00132175930179814,0.0174780202343765,NA
"sp|P08514|ITA2B_HUMAN","MBC Spindle vs Normal",1.95156162597571,1.21038515000246,9.19767701865118,0.140619416251006,0.33610890877563,NA
"sp|P08514|ITA2B_HUMAN","MBC Squamous vs Normal",-0.456965464769072,1.00131767670851,9.39409564382263,0.658496478435211,0.824446496071757,NA
"sp|P08514|ITA2B_HUMAN","MBC Sarcomatoid vs Normal",-0.280460557176715,1.01627793479257,9.64063009364888,0.78839739334399,0.935219825339173,NA
"sp|P08514|ITA2B_HUMAN","TNBC vs Normal",-0.178243595232011,1.00131767670851,9.39409564381195,0.862495557640696,0.933629211879104,NA
"sp|P08519|APOA_HUMAN","MBC Spindle vs Normal",0.0962234049270903,0.503904593289382,25.5936164161104,0.850067104376962,0.928540894388148,NA
"sp|P08519|APOA_HUMAN","MBC Squamous vs Normal",1.04439555845866,0.561467088352808,25.5499747030492,0.074418331921231,0.275201642067365,NA
"sp|P08519|APOA_HUMAN","MBC Sarcomatoid vs Normal",1.29661115133265,0.525980398249425,25.5325332628889,0.0207526941233187,0.276828618461216,NA
"sp|P08519|APOA_HUMAN","TNBC vs Normal",-0.461189275568908,0.499677690969413,25.4861171715514,0.364677052648754,0.572458164041649,NA
"sp|P08559|ODPA_HUMAN","MBC Spindle vs Normal",0.0125678659431029,0.268185847745385,43.2212459252157,0.962838664239191,0.98124192686,NA
"sp|P08559|ODPA_HUMAN","MBC Squamous vs Normal",-0.166977000802844,0.330311171524675,44.0161273116614,0.615719891552882,0.793627439436039,NA
"sp|P08559|ODPA_HUMAN","MBC Sarcomatoid vs Normal",0.390774819021421,0.302191852488523,42.9101220971733,0.20288326352547,0.577058150908992,NA
"sp|P08559|ODPA_HUMAN","TNBC vs Normal",0.170189266517336,0.284171755706271,42.5603358049129,0.552416972259808,0.729308498743673,NA
"sp|P08567|PLEK_HUMAN","MBC Spindle vs Normal",0.13776969030589,0.483651481322914,18.4995552231329,0.778920946118539,0.887661376073773,NA
"sp|P08567|PLEK_HUMAN","MBC Squamous vs Normal",0.796454038498128,0.624391377510731,18.4995552231472,0.217893428870198,0.467005124279817,NA
"sp|P08567|PLEK_HUMAN","MBC Sarcomatoid vs Normal",-0.496936085648835,0.550661435222148,18.4995552231367,0.378426265378783,0.731624113065648,NA
"sp|P08567|PLEK_HUMAN","TNBC vs Normal",-0.0971750225398882,0.509813424898265,18.499555223138,0.850908096851761,0.92461650232838,NA
"sp|P08571|CD14_HUMAN","MBC Spindle vs Normal",-0.382873649914318,0.423919040878896,27.8468627175629,0.374179215202426,0.602690483223031,NA
"sp|P08571|CD14_HUMAN","MBC Squamous vs Normal",-0.0759167854094019,0.47321318011229,27.8008276570263,0.873703737619748,0.948669468088852,NA
"sp|P08571|CD14_HUMAN","MBC Sarcomatoid vs Normal",-0.193944791791519,0.447507773312019,28.2340203830316,0.66802569766696,0.901517686110205,NA
"sp|P08571|CD14_HUMAN","TNBC vs Normal",-0.701032707606411,0.422439975304886,27.6451174295459,0.108321874750761,0.268907631277064,NA
"sp|P08575|PTPRC_HUMAN","MBC Spindle vs Normal",0.168168154687189,0.249304305443808,98.7120284084161,0.501538647521737,0.69747143611131,NA
"sp|P08575|PTPRC_HUMAN","MBC Squamous vs Normal",0.594295426289301,0.265078294157113,96.6529660637715,0.0272503165730283,0.159214064946347,NA
"sp|P08575|PTPRC_HUMAN","MBC Sarcomatoid vs Normal",-0.199089880559812,0.264868316217839,95.872747646045,0.454099178682106,0.791928697850443,NA
"sp|P08575|PTPRC_HUMAN","TNBC vs Normal",-0.0356808487642042,0.24585398624146,95.3715090286765,0.88491431645146,0.944727107852216,NA
"sp|P08582|TRFM_HUMAN","MBC Spindle vs Normal",0.567247928236304,0.420136737042122,17.4995576339406,0.194172853830988,0.406271359949393,NA
"sp|P08582|TRFM_HUMAN","MBC Squamous vs Normal",-0.670501038589485,0.343040209317024,17.4995576339129,0.0668005506632268,0.258234457495378,NA
"sp|P08582|TRFM_HUMAN","MBC Sarcomatoid vs Normal",-0.293100371118435,0.343040209317024,17.4995576339129,0.404417956516827,0.755657966265335,NA
"sp|P08582|TRFM_HUMAN","TNBC vs Normal",-0.476554544053478,0.343040209317024,17.4995576339693,0.182194923786532,0.370532718030715,NA
"sp|P08603|CFAH_HUMAN","MBC Spindle vs Normal",-0.937716738575864,0.351631121349011,27.3851506318495,0.0127021513302562,0.0771396743876072,NA
"sp|P08603|CFAH_HUMAN","MBC Squamous vs Normal",-0.518526890708132,0.392727487855899,27.2947010845104,0.197692822275177,0.446820507957049,NA
"sp|P08603|CFAH_HUMAN","MBC Sarcomatoid vs Normal",-0.214397439398324,0.368336784573168,27.2769212310518,0.565300575207909,0.854517696194375,NA
"sp|P08603|CFAH_HUMAN","TNBC vs Normal",-0.711830581880994,0.351300251510986,27.302605074655,0.052608033455618,0.169289188248214,NA
"sp|P08648|ITA5_HUMAN","MBC Spindle vs Normal",0.420013364107595,0.334987616006393,17.5248553036239,0.226376699341205,0.446132353158502,NA
"sp|P08648|ITA5_HUMAN","MBC Squamous vs Normal",0.0103625402642198,0.431599312909081,17.4995552327179,0.981116589291413,0.995223226089277,NA
"sp|P08648|ITA5_HUMAN","MBC Sarcomatoid vs Normal",0.016951138570632,0.382273002608874,17.5532247623421,0.965131534272834,0.99338273176344,NA
"sp|P08648|ITA5_HUMAN","TNBC vs Normal",-0.282472233945256,0.352399363321021,17.4995552327239,0.433552645807501,0.636850648116199,NA
"sp|P08670|VIME_HUMAN","MBC Spindle vs Normal",0.168460564666767,0.265832291822065,27.3239337173788,0.531539577985966,0.720774799089739,NA
"sp|P08670|VIME_HUMAN","MBC Squamous vs Normal",-0.156357124301547,0.297149800654325,27.3065451856573,0.60300447641418,0.787814181685562,NA
"sp|P08670|VIME_HUMAN","MBC Sarcomatoid vs Normal",0.121150234259788,0.278728321758391,27.2994322934174,0.667230526996318,0.901517686110205,NA
"sp|P08670|VIME_HUMAN","TNBC vs Normal",-0.268905168717799,0.265698826302573,27.2804380074112,0.320398493420111,0.528098679561636,NA
"sp|P08727|K1C19_HUMAN","MBC Spindle vs Normal",-0.202053468840315,0.621814232763216,27.4192594128983,0.747691442992001,0.871844575058657,NA
"sp|P08727|K1C19_HUMAN","MBC Squamous vs Normal",0.896008623421624,0.695923146149732,27.5088293832167,0.208643453675838,0.456281450666348,NA
"sp|P08727|K1C19_HUMAN","MBC Sarcomatoid vs Normal",0.630329966363862,0.653071855291895,27.5419553910602,0.342855078189698,0.704621443863954,NA
"sp|P08727|K1C19_HUMAN","TNBC vs Normal",1.28149456071918,0.621875730025392,27.428451298919,0.0489311008457597,0.163391838513226,NA
"sp|P08729|K2C7_HUMAN","MBC Spindle vs Normal",-1.07116393039804,0.522753662042597,27.0175750288731,0.0502802143160155,0.177357524293565,NA
"sp|P08729|K2C7_HUMAN","MBC Squamous vs Normal",-0.519884058564694,0.589363589206644,27.7234075113049,0.385301454938544,0.633018653869997,NA
"sp|P08729|K2C7_HUMAN","MBC Sarcomatoid vs Normal",-0.546667230477264,0.550323482284628,27.3364693104399,0.329248432037486,0.696056392707248,NA
"sp|P08729|K2C7_HUMAN","TNBC vs Normal",-0.0576394228815675,0.524245268467724,27.281147720653,0.913255875937319,0.959393885202286,NA
"sp|P08754|GNAI3_HUMAN","MBC Spindle vs Normal",1.03834226461183,0.254959770589043,24.533296829654,0.000423495497051731,0.00955897950842627,NA
"sp|P08754|GNAI3_HUMAN","MBC Squamous vs Normal",0.998502398298176,0.333300918785085,24.4868477243591,0.00618392937153769,0.0814480693479451,NA
"sp|P08754|GNAI3_HUMAN","MBC Sarcomatoid vs Normal",0.0463848364998759,0.339975970973732,25.0588269747129,0.892567114354451,0.971618183972206,NA
"sp|P08754|GNAI3_HUMAN","TNBC vs Normal",1.11770797600713,0.272139060608092,24.4868477243383,0.000388902897851751,0.0087966748174964,NA
"sp|P08758|ANXA5_HUMAN","MBC Spindle vs Normal",0.201447168729722,0.258699030629168,25.8813857553028,0.443222199173536,0.65774453259628,NA
"sp|P08758|ANXA5_HUMAN","MBC Squamous vs Normal",-0.176550153328651,0.287978216932814,25.5304243871703,0.545254835691819,0.745035933525159,NA
"sp|P08758|ANXA5_HUMAN","MBC Sarcomatoid vs Normal",-0.00161765256521154,0.272482564991593,26.2086555823218,0.995308169807234,0.998664188019115,NA
"sp|P08758|ANXA5_HUMAN","TNBC vs Normal",0.114175106290421,0.258295775440948,25.7412881184085,0.662157300308027,0.806981643816982,NA
"sp|P08779|K1C16_HUMAN","MBC Spindle vs Normal",-0.24818596845494,0.333811846556259,17.499559348886,0.467050325817297,0.678434054348132,NA
"sp|P08779|K1C16_HUMAN","MBC Squamous vs Normal",2.59366708937186,0.447855588356715,17.4995593488972,1.93583877414087e-05,0.00341433563789096,NA
"sp|P08779|K1C16_HUMAN","MBC Sarcomatoid vs Normal",2.3102400085997,0.447855588356714,17.4995593488703,7.19853894818952e-05,0.0202494900612571,NA
"sp|P08779|K1C16_HUMAN","TNBC vs Normal",0.100398213636989,0.365672556642633,17.4995593488792,0.786871048482006,0.890530707563468,NA
