Protein,g2_g1.p-value,g2_g1.log2foldchange,g4_g3.p-value,g4_g3.log2foldchange
sp|O00139-1|KIF2A_HUMAN;sp|O00139-4|KIF2A_HUMAN;sp|O00139-5|KIF2A_HUMAN;sp|O00139|KIF2A_HUMAN,0.231935450189786,-0.35833572823245,0.0325971531914457,0.650727377154519
sp|O00148|DX39A_HUMAN,0.743991133882656,0.0632522508319849,0.00370009057500797,0.757105978045619
sp|O00151|PDLI1_HUMAN,0.0179149560315248,0.316746582346264,1.44309832779133e-05,-0.993495746620266
sp|O00154-2|BACH_HUMAN;sp|O00154-3|BACH_HUMAN,0.0546928018824688,-0.762078755578378,0.00275178132696974,-1.32300416215808
sp|O00154-6|BACH_HUMAN;sp|O00154-7|BACH_HUMAN;sp|O00154|BACH_HUMAN,0.140334106015749,0.201485783537379,0.000405562492583389,-0.713911060126761
sp|O00159-3|MYO1C_HUMAN;sp|O00159|MYO1C_HUMAN,0.000173689125231968,-0.757878242761361,0.000630071308970859,-0.624765200367784
sp|O00161|SNP23_HUMAN,0.985797386841435,0.0123823982790857,0.616995538008366,-0.511162203633589
sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN,0.972450160386516,-0.0317279039763219,0.929016494036616,0.0528616321426932
sp|O00170|AIP_HUMAN,1.61816436916595e-07,1.45405898244591,2.00718293852375e-05,0.771899915392576
sp|O00186|STXB3_HUMAN,0.561831480317379,-0.308122407303102,0.82027545271782,-0.106765597735232
sp|O00193|SMAP_HUMAN,0.12745846600403,-0.440695230435327,0.000792552545960001,1.35548237218039
sp|O00203-3|AP3B1_HUMAN,0.164330052657878,0.295652860188834,0.597968122430716,0.106032333599086
sp|O00217|NDUS8_HUMAN,0.171535303948748,0.364070134215716,0.0065648360401831,0.883004485517952
sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN,0.876496891291268,0.0273691239655366,0.61962057710757,0.0880608873084168
sp|O00232|PSD12_HUMAN,0.086520599898408,-0.130832192883136,0.000398519328250968,0.389413331537698
sp|O00233|PSMD9_HUMAN,0.152902467786298,-0.372784594598864,0.00912866374499788,0.806514564393544
sp|O00244|ATOX1_HUMAN,0.105538391292622,0.263811443638545,0.000428845690139568,-0.831503827398045
sp|O00264|PGRC1_HUMAN,0.0219196385082254,-0.684116173538741,0.0553285099529079,0.540463916297181
sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN,0.000132907031122897,-1.63759262796983,0.427518530581378,0.2002308007639
sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN,0.77202691692185,0.132940705798617,0.873188181567425,-0.126338200866339
sp|O00299|CLIC1_HUMAN,0.0101751757017874,0.521145109216698,0.511140249022085,0.107169704465265
sp|O00303|EIF3F_HUMAN,0.798101413689286,-0.0477299774401697,0.115182496419372,0.318923985122842
sp|O00401|WASL_HUMAN,0.151045797634012,0.874066974312215,0.820700547258145,-0.128951834736963
sp|O00410|IPO5_HUMAN,0.2257565755549,-0.130588951168171,9.60210931433281e-07,1.32603120854636
sp|O00411|RPOM_HUMAN,0.37193367670093,0.128923426430627,0.000368502714992003,0.801995505975057
sp|O00422-2|SAP18_HUMAN,0.450662267622634,-0.199521042552623,0.997522585391805,0.000805973259492498
sp|O00425|IF2B3_HUMAN,0.00404706694787826,0.535118548712746,0.255547018700249,-0.164547949551168
sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN,5.80648308856624e-05,-0.698657408431733,0.00193784944431741,-0.411173241154766
sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN,0.370631297681544,-0.33958161276229,0.168256681982704,-0.507666017855126
sp|O00469-2|PLOD2_HUMAN,0.000169560862250506,-1.50686933570517,0.0236309628416249,-0.636634133016742
sp|O00471|EXOC5_HUMAN,0.604588100299374,-0.184555061558136,0.522000329137943,-0.324787725055745
sp|O00479|HMGN4_HUMAN,0.0608975934009459,0.828547978566174,0.0796337772341229,0.762968548609931
sp|O00483|NDUA4_HUMAN,0.0918970550987792,-0.398649850498061,0.10380075189337,0.382152766602644
sp|O00487|PSDE_HUMAN,0.316856823957011,-0.100353618720595,0.0244236649146909,0.260061576114816
sp|O00505|IMA4_HUMAN,0.353833732668369,-0.355749714055176,0.25616772433977,-0.442021177167866
sp|O00541|PESC_HUMAN,0.469932453076911,0.144052684176092,0.00561734402955549,0.712399333047094
sp|O00560-2|SDCB1_HUMAN,0.176388026537925,0.422757944568267,0.00162128601233213,1.5619466047141
sp|O00560|SDCB1_HUMAN,0.118588426582412,-0.189723758290875,0.000375383335779356,1.06228515314406
sp|O00567|NOP56_HUMAN,0.316577674390032,0.207804796446268,0.960510774959452,-0.0099373187827867
sp|O00571|DDX3X_HUMAN,0.180987825970459,-0.303407946565427,0.0081580792617153,0.723311803499388
sp|O00622|CCN1_HUMAN,0.00094407285425735,1.41917580254596,0.289006791045579,-0.333258749786993
sp|O00629|IMA3_HUMAN,0.0182201267903643,0.624496820307816,0.00294110057293051,-0.889794333272929
sp|O00712-5|NFIB_HUMAN,0.952460419656819,-0.0182589332143946,0.000254493258031285,-1.79590404854739
sp|O00743-3|PPP6_HUMAN,0.0381225647649983,0.324108783343772,1.17611371122095e-05,1.25096136460862
sp|O00754-2|MA2B1_HUMAN;sp|O00754|MA2B1_HUMAN,0.198243210979763,-1.21937751662934,0.89412414487823,0.0910202811820686
sp|O00762|UBE2C_HUMAN;sp|UBE2C_HUMAN|,0.18964970520159,0.335754269447692,0.0421717656996852,-0.565708603536939
sp|O00764|PDXK_HUMAN,0.0115368471071227,-0.416373870892738,3.97041416824173e-05,1.03553262115895
sp|O14497-2|ARI1A_HUMAN;sp|O14497|ARI1A_HUMAN,0.158800249917861,0.670427988968088,0.0204163522573746,-1.13442363646494
sp|O14519-2|CDKA1_HUMAN;sp|O14519|CDKA1_HUMAN,0.891015831732514,-0.0307615290863432,0.107236439429181,-0.332587629600998
sp|O14521-2|DHSD_HUMAN;sp|O14521|DHSD_HUMAN,0.24694138230176,0.568542839443984,0.145353272729436,-0.945827322013666
sp|O14530|TXND9_HUMAN,0.325016955586467,-0.280475047758206,0.0886157080342271,-0.686129189786271
sp|O14545|TRAD1_HUMAN,0.938646508736327,0.0552187667191328,0.443833925488329,0.490850375768366
sp|O14561|ACPM_HUMAN,0.0401575473143321,0.420134007347336,0.0297873977301299,0.453094600246833
sp|O14578-4|CTRO_HUMAN,0.590449364252787,0.74493252967268,0.808008614122907,-0.382191442261134
sp|O14579|COPE_HUMAN,0.518673249912008,0.132947280758635,0.390349150607215,0.17884923178269
sp|O14602|IF1AY_HUMAN,0.588210002507489,0.0942445542032022,0.0454124378571519,0.395633412308232
sp|O14617-5|AP3D1_HUMAN;sp|O14617|AP3D1_HUMAN,3.20202374637368e-05,1.68917244804981,0.15655329684645,-0.316266353880953
sp|O14618|CCS_HUMAN,0.00692842288317363,1.27672809021595,0.182079261072981,0.540503611338931
sp|O14646-2|CHD1_HUMAN;sp|O14646|CHD1_HUMAN,0.325901405388332,0.437239557358398,0.809818357824335,0.0726938177958518
sp|O14653-2|GOSR2_HUMAN;sp|O14653|GOSR2_HUMAN,0.200844426344803,0.430531783056786,0.102259121360105,0.64070990495376
sp|O14672|ADA10_HUMAN,0.00196414858444061,-1.26595164449887,0.00667628313712276,1.01817806541778
sp|O14737|PDCD5_HUMAN,0.00229013734034322,-1.08864911559838,0.113827973008174,0.439263088852547
sp|O14744|ANM5_HUMAN,0.21104292260704,-0.27483184890101,0.512881015501741,-0.138407744213027
sp|O14745|NHRF1_HUMAN,0.0102980802754198,0.71885025606152,2.67957673294461e-06,-3.15229960964335
sp|O14773|TPP1_HUMAN,0.0624516816222191,0.632658184512225,0.0120913238834166,-0.943990201157273
sp|O14776-2|TCRG1_HUMAN;sp|O14776|TCRG1_HUMAN,0.0272618983212141,-0.400652268823168,0.000271859340085001,0.915170922758419
sp|O14795-2|UN13B_HUMAN;sp|O14795|UN13B_HUMAN,0.127390878557131,1.20929883889136,0.157390023186585,1.05907790901607
sp|O14818|PSA7_HUMAN,0.982897530049985,-0.00438915598867809,0.0483039747886385,-0.462049998468521
sp|O14828|SCAM3_HUMAN,0.0288561743716307,-0.869146784284501,0.0502606690772374,0.752712143169242
sp|O14880|MGST3_HUMAN,0.120436836707623,0.456816246172261,2.32285486947426e-05,2.29398840803235
sp|O14893-2|GEMI2_HUMAN;sp|O14893|GEMI2_HUMAN,0.335812829966794,0.613828663347995,0.075606328468026,1.17701759626619
sp|O14907|TX1B3_HUMAN,0.856500713323978,-0.153404669944182,0.514513017668936,-0.689269891094204
sp|O14908|GIPC1_HUMAN,0.058327358185533,1.13275344696227,0.998889989390688,-0.000736547838739943
sp|O14925|TIM23_HUMAN,0.219632380550524,-0.265738553844616,0.00200273508321946,1.42776497407299
sp|O14929|HAT1_HUMAN,0.00343086047200569,-1.00188693337988,0.305777045038243,-0.228551466066107
sp|O14936-2|CSKP_HUMAN;sp|O14936-4|CSKP_HUMAN;sp|O14936-6|CSKP_HUMAN,0.00242177632771012,1.60894666629007,0.758519477818742,-0.0995533988857753
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,0.000220307372733597,1.22888245654712,0.485877474424518,-0.141357037864231
sp|O14964|HGS_HUMAN,0.806599246383769,0.0534900029890763,0.00198520040820971,-1.54188346049989
sp|O14974-3|MYPT1_HUMAN;sp|O14974-4|MYPT1_HUMAN,0.557196111428989,-0.291419524921716,0.100767420661928,0.882343799472449
sp|O14975-2|S27A2_HUMAN;sp|O14975|S27A2_HUMAN,0.03455361569352,-1.00462128366792,0.179101107733844,0.519037957342811
sp|O14979-2|HNRDL_HUMAN;sp|O14979-3|HNRDL_HUMAN,0.226851257711053,-0.174173040545877,0.219464623733213,0.177259810232333
sp|O14980|XPO1_HUMAN,0.324819094767334,-0.103569947812108,0.615588135905018,-0.0515697736666756
sp|O15020|SPTN2_HUMAN,0.484710661941394,-0.218782218631545,3.36611468627623e-05,2.47582774625988
sp|O15027-2|SC16A_HUMAN;sp|O15027-3|SC16A_HUMAN;sp|O15027-4|SC16A_HUMAN;sp|O15027-5|SC16A_HUMAN;sp|O15027|SC16A_HUMAN,0.00186756865196447,-1.56029194557077,0.000179532935427273,2.58770961577284
sp|O15031|PLXB2_HUMAN,0.301615775319277,0.331485777370448,0.00190259693444128,1.36254279703556
sp|O15042-2|SR140_HUMAN;sp|O15042|SR140_HUMAN,0.253842238188364,0.237472034072931,0.0778614035382663,0.390492118379739
sp|O15066|KIF3B_HUMAN,0.0445507727106109,-1.52050350844146,0.167849307257611,-0.674089962967807
sp|O15067|PUR4_HUMAN,0.00263528103041422,-0.949349319148611,0.0283059321263011,-0.590518160766547
sp|O15091-2|MRPP3_HUMAN;sp|O15091|MRPP3_HUMAN,0.986169496972725,-0.0103399691534877,0.0528643993055109,-0.88120660402473
sp|O15116|LSM1_HUMAN,0.476944747609521,-0.315810880072699,0.19266142675831,-0.541914607870121
sp|O15126|SCAM1_HUMAN,0.623484785107336,0.252557798857072,0.00887339440349244,1.31509266956108
sp|O15143|ARC1B_HUMAN,0.271092390348116,0.276986384042371,0.00193211447940933,-1.06070545399342
sp|O15144|ARPC2_HUMAN,0.013859035672859,0.424054532516676,0.646948946644895,-0.0643071045343943
sp|O15145|ARPC3_HUMAN,0.138747935385639,0.376012091321867,0.212685838601484,-0.309679946000255
sp|O15160-2|RPAC1_HUMAN,0.00305233770449131,1.6001297199518,0.189821245889237,0.547619126545093
sp|O15162-2|PLS1_HUMAN;sp|O15162|PLS1_HUMAN,0.0551951795676486,0.850104762680476,0.902550157939661,0.0525176419595361
sp|O15164-2|TIF1A_HUMAN;sp|O15164|TIF1A_HUMAN,0.813858733344907,-0.235925260550237,0.677026734206233,-0.280035756985349
sp|O15173-2|PGRC2_HUMAN;sp|O15173|PGRC2_HUMAN,0.605281314430612,-0.114543091459223,0.00698553800182289,0.766530587569185
sp|O15212|PFD6_HUMAN,0.006182586472121,0.554521536800459,0.000762794420232638,-0.792001474974856
sp|O15226-2|NKRF_HUMAN;sp|O15226|NKRF_HUMAN,0.569605649714052,0.312910704563623,0.15632507592677,-0.825655369397452
sp|O15235|RT12_HUMAN,0.212024888006779,-2.12203578061273,0.87170681871393,0.199342027949123
sp|O15240|VGF_HUMAN,0.63582750792788,-0.063410121810779,0.000892949135725463,-0.66132046203546
sp|O15260-2|SURF4_HUMAN;sp|O15260|SURF4_HUMAN,0.084923663933911,-0.254667846345819,1.93487626298783e-06,1.57582731701054
sp|O15269|SPTC1_HUMAN,0.158143343755264,-0.559355972835068,0.0204265013424816,1.03578682584655
sp|O15294|OGT1_HUMAN,0.0423148636672268,-0.759993966877832,0.000794314221425729,1.64681498063133
sp|O15344|TRI18_HUMAN,0.0296159480148357,-0.89332289769606,0.289400949024111,-0.27507380872429
sp|O15347|HMGB3_HUMAN,0.00120954577297061,-0.875931277776757,0.0862383145163352,0.350334140070442
sp|O15355|PPM1G_HUMAN,0.30932732478135,0.204329925757507,0.0107319992756882,-0.622666463095516
sp|O15357|SHIP2_HUMAN,0.43652812617686,0.211218413548759,2.70482788786719e-05,2.04645138675351
sp|O15371-2|EIF3D_HUMAN;sp|O15371-3|EIF3D_HUMAN;sp|O15371|EIF3D_HUMAN,0.0555523919345582,0.299648210761572,0.594958106304517,-0.0741093680708005
sp|O15372|EIF3H_HUMAN,0.567906398551232,0.0626856274415023,0.169054154259726,0.15910588146045
sp|O15382|BCAT2_HUMAN,0.00558418003250338,-0.993381161311177,0.889298070529632,-0.0325284613820204
sp|O15397|IPO8_HUMAN,0.27521688175661,-0.158164390622631,2.50656555889073e-06,1.58760036936589
sp|O15400-2|STX7_HUMAN;sp|O15400|STX7_HUMAN,0.722850980131079,-0.3280690847198,0.0836920344920831,1.76359083220873
sp|O15446-2|RPA34_HUMAN;sp|O15446|RPA34_HUMAN,0.0257328404457866,-0.652378399977701,0.0285255649185239,-0.636495138287966
sp|O15498|YKT6_HUMAN,0.000705028623922077,0.913563877161225,0.00162995497094354,0.798640063043276
sp|O15511|ARPC5_HUMAN,0.294991154667344,-0.180428603750519,0.00673823773034066,-0.58361760034959
sp|O15523-2|DDX3Y_HUMAN;sp|O15523|DDX3Y_HUMAN,0.0325433777372595,-0.301522194061521,0.00166509381337621,0.542030250751432
sp|O15540|FABP7_HUMAN,0.228654169898581,0.263671460573829,0.000103759126170555,1.42203431845547
sp|O43143|DHX15_HUMAN,0.128439311811269,-0.27583552179285,0.0433832440399202,0.389968643193779
sp|O43148-2|MCES_HUMAN;sp|O43148|MCES_HUMAN,0.729590713733014,0.16841868447308,0.0163621056984868,1.09055752930008
sp|O43159|RRP8_HUMAN,0.585237711842903,0.196382868937939,0.384567286753372,0.240883288600687
sp|O43169|CYB5B_HUMAN,0.124128018747319,-0.247542755888776,3.63037003408007e-05,1.18260957809966
sp|O43172-2|PRP4_HUMAN;sp|O43172|PRP4_HUMAN,0.024179784901313,0.253969195208612,0.000124443977224331,0.631979684306555
sp|O43175|SERA_HUMAN,0.51899114930696,-0.147907492526615,0.0119973801250359,-0.708988850685264
sp|O43181|NDUS4_HUMAN,0.535678381567854,0.487802642785766,0.582826757368802,0.287101629888551
sp|O43242|PSMD3_HUMAN,0.819517312836171,0.0381352699931821,0.326363926450499,0.169085536537058
sp|O43252|PAPS1_HUMAN,0.226578003190724,-0.52073784678745,0.00188160955826477,-2.03743935777218
sp|O43264|ZW10_HUMAN,0.258044127832948,-0.690559162052667,0.899962694762605,-0.0653943026553941
sp|O43290|SNUT1_HUMAN,0.947262051126966,-0.0176842408883868,0.606116076232862,0.139048777342519
sp|O43324|MCA3_HUMAN,0.850303547562777,-0.0656032345068254,0.117676505202539,0.589986693522982
sp|O43390|HNRPR_HUMAN,0.0649193753105921,-0.361527940372407,0.216116464088208,0.22703944656475
sp|O43395|PRPF3_HUMAN,0.13236726875471,0.562246958955515,0.746987555379604,-0.112071327016354
sp|O43396|TXNL1_HUMAN,0.00109263762214407,-0.710972081433668,1.25082757418404e-06,1.84185760379583
sp|O43399-5|TPD54_HUMAN;sp|O43399-7|TPD54_HUMAN;sp|O43399|TPD54_HUMAN,0.00164401411241966,0.970585493827265,0.000430039094684753,-1.19966415636434
sp|O43405|COCH_HUMAN,0.856125481700513,-0.0688954516268121,0.0286608760741922,1.58111851496012
sp|O43432-3|IF4G3_HUMAN;sp|O43432|IF4G3_HUMAN,0.130202406073214,0.536002976405062,0.00401489161672108,-1.26762795343042
sp|O43447-2|PPIH_HUMAN,0.955174238611363,0.016241062674806,0.0425830371422753,-0.674574466132364
sp|O43464-2|HTRA2_HUMAN;sp|O43464-3|HTRA2_HUMAN;sp|O43464|HTRA2_HUMAN,0.335063733513944,-0.99234206893911,0.116138606763876,-1.71976718115839
sp|O43488|ARK72_HUMAN,0.136209161023003,0.577593839124215,0.271366344040132,-0.366463085689019
sp|O43504|LTOR5_HUMAN,0.132558644915623,0.651769464476799,0.306286742230838,-0.425351670122701
sp|O43583|DENR_HUMAN,0.20670163177175,-0.349622824850614,0.196850909466586,-0.358211345821536
sp|O43592|XPOT_HUMAN,0.163348559331736,-0.503464037245772,0.015531540286817,1.00440319433104
sp|O43598|DNPH1_HUMAN,0.0152671902200399,0.74032612904121,0.143629862615165,-0.390511280619197
sp|O43615|TIM44_HUMAN,0.00503443937292136,0.639604335550059,0.000139793119752429,1.13395316199234
sp|O43617|TPPC3_HUMAN,0.716660127597827,-0.204787181384299,0.154027305823166,-0.857425661581163
sp|O43633|CHM2A_HUMAN,0.344256575298168,0.724433804529973,0.493456732058466,0.517149432615457
sp|O43660|PLRG1_HUMAN,0.916962834536256,0.0513940712955491,0.607647096511389,0.255211837045968
sp|O43663-2|PRC1_HUMAN;sp|O43663-4|PRC1_HUMAN;sp|O43663|PRC1_HUMAN,0.632882806599699,0.262588118161686,0.0794169895807109,1.10127547742841
sp|O43665-1|RGS10_HUMAN;sp|O43665-2|RGS10_HUMAN;sp|O43665|RGS10_HUMAN,0.689869806263579,-0.137723943726043,0.39388476350079,-0.530470912211363
sp|O43670-2|ZN207_HUMAN;sp|O43670-4|ZN207_HUMAN;sp|O43670|ZN207_HUMAN,0.822895560489496,-0.0980979134404471,0.0333511737539032,1.08819083386195
sp|O43674-2|NDUB5_HUMAN;sp|O43674|NDUB5_HUMAN,0.511506035467307,0.300098469895072,0.152970864976252,0.689787959473171
sp|O43676|NDUB3_HUMAN,0.254297844071261,-0.247857811404851,0.74229667698895,-0.0687047378997998
sp|O43678|NDUA2_HUMAN,0.659420241796278,0.18307373209944,0.214142721737273,-0.556547119086336
sp|O43681|GET3_HUMAN,0.00103376572327263,0.870490019174737,0.088270369214468,0.336860938110645
sp|O43684-2|BUB3_HUMAN;sp|O43684|BUB3_HUMAN,0.877555077301696,0.0289625813903245,0.000740955111933506,0.962407362268788
sp|O43707|ACTN4_HUMAN,5.64910771698734e-05,-1.1168248124506,0.00901595118360143,0.495672442533326
sp|O43719|HTSF1_HUMAN,0.331763320960051,0.369506051019464,0.00463237700847818,1.39002202329703
sp|O43747-2|AP1G1_HUMAN;sp|O43747|AP1G1_HUMAN,0.123181573319445,0.414315606187885,0.797971133340787,0.063637363495241
sp|O43765|SGTA_HUMAN,0.362693295162331,0.162335679483363,0.0412321311189414,0.408604056651861
