Protein,H446-H197,A549-H69,H197-A549,H69-H446
sp|O00154-6|BACH_HUMAN;sp|O00154-7|BACH_HUMAN;sp|O00154|BACH_HUMAN,0.139133912103669,0.704331489227386,-0.608157546061214,-0.23530785526984
sp|O00159-3|MYO1C_HUMAN;sp|O00159|MYO1C_HUMAN,-0.619109627297649,-1.05857821978311,-0.667548918558437,2.34523676563919
sp|O00161|SNP23_HUMAN,-0.787863943071707,-0.246739185214059,1.06412482455534,-0.0295216962695695
sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN,-0.0436906398228096,0.546907760479301,0.225496490920844,-0.728713611577335
sp|O00170|AIP_HUMAN,1.45268505893817,-1.09058043772961,0.698730922230196,-1.06083554343875
sp|O00186|STXB3_HUMAN,-0.30385605495736,0.66638882852221,0.166298429590681,-0.528831203155532
sp|O00193|SMAP_HUMAN,-0.442236437744445,-0.435851955108885,1.28144120267028,-0.403352809816947
sp|O00203-3|AP3B1_HUMAN,0.321558586359692,-1.02335471202114,0.189480341176151,0.512315784485301
sp|O00217|NDUS8_HUMAN,0.375055063042211,0.20877461922762,0.886143039860003,-1.46997272212983
sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN,0.0505009139456544,-0.407710446703015,0.141681811470819,0.215527721286542
sp|O00232|PSD12_HUMAN,-0.143788796109372,-0.656533384215948,0.336357612480381,0.463964567844939
sp|O00233|PSMD9_HUMAN,-0.37508615156235,-0.800007575831718,0.745811988527016,0.429281738867051
sp|O00244|ATOX1_HUMAN,0.173039159914652,-0.605141347850218,-0.792051742978436,1.224153930914
sp|O00264|PGRC1_HUMAN,-0.612907942530225,1.19394405204334,0.556836139457601,-1.13787224897072
sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN,-1.83534007104375,1.6655431059929,0.158640997591826,0.0111559674590208
sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN,-0.348652416520964,-0.544776092564269,-0.118946817704216,1.01237532678945
sp|O00299|CLIC1_HUMAN,0.525046851755184,-1.15782934786201,0.0581431524152171,0.574639343691612
sp|O00303|EIF3F_HUMAN,-0.0515857885481052,-0.741784274529601,0.284367369692403,0.509002693385303
sp|O00401|WASL_HUMAN,0.8845667601544,-0.768258124411589,-0.280692625207158,0.164383989464347
sp|O00410|IPO5_HUMAN,-0.197249579502056,-0.523284739861795,1.24592440506352,-0.525390085699671
sp|O00411|RPOM_HUMAN,0.148221701260706,0.233422997555367,0.803508268653417,-1.18515296746949
sp|O00422-2|SAP18_HUMAN,-0.32921844806072,1.26816334634647,0.0208755013286345,-0.959820399614382
sp|O00425|IF2B3_HUMAN,0.680752737000586,0.56665477065413,-0.237102441317419,-1.0103050663373
sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN,-0.726069825296419,0.830098127071731,-0.432042122982226,0.328013821206914
sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN,-0.399882477445608,0.170716195496265,0.123189682171783,0.10597659977756
sp|O00469-2|PLOD2_HUMAN,-1.42344907416986,0.0122668179458023,-0.704989692608721,2.11617194883278
sp|O00471|EXOC5_HUMAN,0.309085745948409,-0.846615275740726,0.153972383174388,0.383557146617929
sp|O00479|HMGN4_HUMAN,0.82838653503636,0.616358283820276,0.718418903905703,-2.16316372276234
sp|O00483|NDUA4_HUMAN,-0.395579884472043,1.20750909036299,0.334120536767935,-1.14604974265888
sp|O00487|PSDE_HUMAN,-0.183291410737531,-0.263106866486457,0.152219322596205,0.294178954627782
sp|O00505|IMA4_HUMAN,-0.413322157403393,0.615905941219481,-0.545503716642588,0.3429199328265
sp|O00541|PESC_HUMAN,0.111030746825086,-1.35771913564482,0.791403917184098,0.455284471635634
sp|O00560-2|SDCB1_HUMAN,0.513096198009523,-0.777940390054006,1.55441433097006,-1.28957013892558
sp|O00560|SDCB1_HUMAN,-0.191013657591592,-0.457842777573502,1.04083635933159,-0.391979924166491
sp|O00567|NOP56_HUMAN,0.164354322775266,0.540633541032109,-0.116147878705719,-0.588839985101656
sp|O00571|DDX3X_HUMAN,-0.330165804669168,-0.669520320818917,0.865226047507216,0.13446007798087
sp|O00622|CCN1_HUMAN,1.40625666776496,-2.65278279575442,-0.34442408432421,1.59095021231367
sp|O00629|IMA3_HUMAN,0.64732056628958,-1.0640637793303,-0.807393699786386,1.2241369128271
sp|O00712-5|NFIB_HUMAN,-0.0213219940703217,2.43919156811285,-1.86626980402461,-0.551599770017922
sp|O00743-3|PPP6_HUMAN,0.335509932687221,-1.07142882511241,1.1965208443303,-0.460601951905105
sp|O00754-2|MA2B1_HUMAN;sp|O00754|MA2B1_HUMAN,-0.468328883420553,1.98431612532974,0.025207697087704,-1.54119493899689
sp|O00764|PDXK_HUMAN,-0.174919848515862,-1.57178008336295,0.953291381239549,0.793408550639262
sp|O14497-2|ARI1A_HUMAN;sp|O14497|ARI1A_HUMAN,0.60953778226082,1.31769292840934,-1.63169406622984,-0.295536644440323
sp|O14519-2|CDKA1_HUMAN;sp|O14519|CDKA1_HUMAN,-0.0550420140076157,0.580463948619834,-0.370413318094031,-0.155008616518187
sp|O14521-2|DHSD_HUMAN;sp|O14521|DHSD_HUMAN,0.57076489833024,-0.677414676303602,-1.03042500471146,1.13707478268482
sp|O14530|TXND9_HUMAN,-0.275731551511455,-0.300003185626895,-0.73014204945423,1.30587678659258
sp|O14561|ACPM_HUMAN,0.411367333617009,0.56935002965292,0.414884964034297,-1.39560232730423
sp|O14579|COPE_HUMAN,0.184007446401178,-0.733021277682321,0.160362192694484,0.388651638586659
sp|O14602|IF1AY_HUMAN,0.0953454521630655,-0.243848735550918,0.360256499081814,-0.211753215693961
sp|O14617-5|AP3D1_HUMAN;sp|O14617|AP3D1_HUMAN,1.71011025222021,-0.644235657217427,-0.391153656303515,-0.674720938699269
sp|O14618|CCS_HUMAN,1.61738770255198,-2.3710471606634,0.549821080488005,0.203838377623422
sp|O14646-2|CHD1_HUMAN;sp|O14646|CHD1_HUMAN,0.43004893292992,0.78132222274667,0.328516602324708,-1.5398877580013
sp|O14653-2|GOSR2_HUMAN;sp|O14653|GOSR2_HUMAN,0.427445493630325,1.02752368218544,-1.02234353467949,-0.43262564113627
sp|O14672|ADA10_HUMAN,-1.30482975104071,-0.0126436886659758,0.829334978319622,0.488138461387067
sp|O14737|PDCD5_HUMAN,-1.11719643183281,-0.288930505268717,0.456861071906828,0.949265865194702
sp|O14744|ANM5_HUMAN,-0.195896302520667,-0.261851802509527,-0.199064146804428,0.656812251834622
sp|O14745|NHRF1_HUMAN,0.750635183227997,1.16339108089339,-3.21108118305761,1.29705491893622
sp|O14773|TPP1_HUMAN,0.486855446817316,0.773029365198075,-0.684138943359287,-0.575745868656104
sp|O14776-2|TCRG1_HUMAN;sp|O14776|TCRG1_HUMAN,-0.362600172152067,0.418469250816294,0.940985562308398,-0.996854640972625
sp|O14782|KIF3C_HUMAN,0.193212752106968,-0.327894311591566,0.421414272718196,-0.286732713233599
sp|O14818|PSA7_HUMAN,0.0978102167399978,-0.270516055699679,-0.533076334647221,0.705782173606902
sp|O14828|SCAM3_HUMAN,-0.95061509158641,1.05596293521352,0.621940175661136,-0.727288019288241
sp|O14880|MGST3_HUMAN,0.474915313273461,-1.30055154426315,2.25555307639728,-1.42991684540759
sp|O14907|TX1B3_HUMAN,-0.153937728810239,0.228665813414043,-0.685561969521041,0.610833884917237
sp|O14908|GIPC1_HUMAN,0.941728551375578,-0.639769839318517,0.751693897426692,-1.05365260948375
sp|O14925|TIM23_HUMAN,-0.282468057795352,-1.11395196904734,1.36126340796529,0.0351566188774027
sp|O14929|HAT1_HUMAN,-0.936720667957053,1.19337313169126,-0.363431520667315,0.106779056933109
sp|O14936-2|CSKP_HUMAN;sp|O14936-4|CSKP_HUMAN;sp|O14936-6|CSKP_HUMAN,1.74302149905898,-0.301689751006715,-0.0511693839559961,-1.39016236409627
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,1.35064911609941,-1.6619569774716,-0.199992612826708,0.511300474198895
sp|O14964|HGS_HUMAN,0.113459390818972,0.0225721019434412,-1.73164285467183,1.59561136190942
sp|O14974-3|MYPT1_HUMAN;sp|O14974-4|MYPT1_HUMAN,-0.0014431608152773,0.205273370690706,0.440151940758656,-0.643982150634084
sp|O14975-2|S27A2_HUMAN;sp|O14975|S27A2_HUMAN,-1.01936667790875,-0.524617974557728,0.566788372400274,0.977196280066204
sp|O14979-2|HNRDL_HUMAN;sp|O14979-3|HNRDL_HUMAN,-0.156242857578829,1.01445749758761,0.266947473226451,-1.12516211323523
sp|O14980|XPO1_HUMAN,-0.159588172454157,0.0389430451118346,-0.0683165963064205,0.188961723648743
sp|O15020|SPTN2_HUMAN,-0.292852940994233,0.137765588977001,2.3026129413067,-2.14752558928947
sp|O15027-2|SC16A_HUMAN;sp|O15027-3|SC16A_HUMAN;sp|O15027-4|SC16A_HUMAN;sp|O15027-5|SC16A_HUMAN;sp|O15027|SC16A_HUMAN,-1.71481767593288,-0.0267772973448897,2.17729792501197,-0.435702951734198
sp|O15031|PLXB2_HUMAN,0.0221624114373753,0.766168291391835,1.14696020568776,-1.93529090851697
sp|O15042-2|SR140_HUMAN;sp|O15042|SR140_HUMAN,0.202537507940782,0.203771238265475,0.178415161656969,-0.584723907863226
sp|O15067|PUR4_HUMAN,-0.931485243049403,-0.66966491436681,-0.614100869925335,2.21525102734155
sp|O15091-2|MRPP3_HUMAN;sp|O15091|MRPP3_HUMAN,-0.0099952247695444,1.19906361084401,-0.612251277863143,-0.576817108211322
sp|O15116|LSM1_HUMAN,-0.354810380904095,0.567711706991405,-0.584501457864427,0.371600131777117
sp|O15126|SCAM1_HUMAN,0.524641118714865,-0.428540203658111,1.32347662863723,-1.41957754369398
sp|O15143|ARC1B_HUMAN,0.21290803171596,-1.1316614585199,-1.25126363249145,2.17001705929539
sp|O15144|ARPC2_HUMAN,0.39889992368046,-0.791388333513042,-0.108963183162131,0.501451592994713
sp|O15145|ARPC3_HUMAN,0.389615158601518,-0.699330598200353,-0.348070241885993,0.657785681484828
sp|O15160|RPAC1_HUMAN,1.60692788994914,-1.6031505828815,0.522848600890262,-0.526625907957901
sp|O15162-2|PLS1_HUMAN;sp|O15162|PLS1_HUMAN,0.68508307134371,-1.36984678835401,0.324883732700337,0.359879984309961
sp|O15164-2|TIF1A_HUMAN;sp|O15164|TIF1A_HUMAN,-0.213381654780887,0.571012545839771,-1.02160431400896,0.663973422950073
sp|O15173-2|PGRC2_HUMAN;sp|O15173|PGRC2_HUMAN,-0.0177043600833866,0.122961482797261,0.519045431108549,-0.624302553822423
sp|O15212|PFD6_HUMAN,0.436785209972083,-0.161649694233934,-0.818901133338538,0.543765617600389
sp|O15226-2|NKRF_HUMAN;sp|O15226|NKRF_HUMAN,0.236856317129593,0.498535976141956,-0.957142616075035,0.221750322803487
sp|O15235|RT12_HUMAN,-1.44755928477051,1.11866493192468,0.158012315753226,0.170882037092606
sp|O15240|VGF_HUMAN,-0.0626215165096119,2.45097121153547,-0.695941108834359,-1.6924085861915
sp|O15260-2|SURF4_HUMAN;sp|O15260|SURF4_HUMAN,-0.258987983533456,-1.37188704923833,1.54246728428779,0.0884077484839994
sp|O15269|SPTC1_HUMAN,-0.315962299646233,-0.159850592560592,0.9809733421204,-0.505160449913575
sp|O15294|OGT1_HUMAN,-0.835994520929739,0.531145573589653,1.7236760102959,-1.41882706295581
sp|O15344|TRI18_HUMAN,-0.820498999846448,0.353100667261756,-0.336347830085103,0.803746162669794
sp|O15347|HMGB3_HUMAN,-0.882637809556516,1.01826111312728,0.371839710885652,-0.507463014456415
sp|O15355|PPM1G_HUMAN,0.192885202272909,0.333817319992421,-0.728904618583618,0.202202096318288
sp|O15357|SHIP2_HUMAN,0.256175436062564,0.305166534867145,1.77719273768498,-2.33853470861469
sp|O15371-2|EIF3D_HUMAN;sp|O15371-3|EIF3D_HUMAN;sp|O15371|EIF3D_HUMAN,0.299295547223734,-0.396043716814942,-0.123662129886371,0.220410299477579
sp|O15372|EIF3H_HUMAN,0.146264058165289,-0.809454164235419,0.0693812574210971,0.593808848649032
sp|O15382|BCAT2_HUMAN,-0.550233050434719,1.38424706471581,-0.224895630785048,-0.609118383496044
sp|O15397|IPO8_HUMAN,-0.42112536882141,-0.385600418259518,1.8047377103748,-0.998011923293874
sp|O15400-2|STX7_HUMAN;sp|O15400|STX7_HUMAN,0.124364221552257,-1.30618665086078,0.360748316750643,0.821074112557884
sp|O15446-2|RPA34_HUMAN;sp|O15446|RPA34_HUMAN,-0.69084669573312,1.46770874270474,-0.688130261458183,-0.0887317855134385
sp|O15498|YKT6_HUMAN,0.842357285511275,-1.29782024256765,0.886753212408313,-0.431290255351941
sp|O15511|ARPC5_HUMAN,-0.319952008509084,0.382169568759049,-0.622012948366165,0.5597953881162
sp|O15523-2|DDX3Y_HUMAN;sp|O15523|DDX3Y_HUMAN,-0.306183122479523,-0.0359344880580147,0.46240603009986,-0.120288419562322
sp|O15540|FABP7_HUMAN,0.24752282688625,0.543506575742865,1.37599438443614,-2.16702378706525
sp|O43143|DHX15_HUMAN,-0.264882533583713,0.450821314732803,0.30625806930577,-0.49219685045486
sp|O43148-2|MCES_HUMAN;sp|O43148|MCES_HUMAN,0.170959983979885,1.57282777722742,0.952011878284942,-2.69579963949225
sp|O43169|CYB5B_HUMAN,-0.259726013255975,-0.759611094809065,1.0654357195567,-0.0460986114916612
sp|O43172-2|PRP4_HUMAN;sp|O43172|PRP4_HUMAN,0.218140752074228,0.155153837095632,0.442304312307906,-0.815598901477767
sp|O43175|SERA_HUMAN,-0.15411457255957,2.76958308410221,-0.685444143425716,-1.93002436811693
sp|O43181|NDUS4_HUMAN,0.545652581302237,0.391490294103514,0.297983066054297,-1.23512594146005
sp|O43242|PSMD3_HUMAN,0.132043914208991,-0.540057249324414,0.121370060380554,0.286643274734869
sp|O43252|PAPS1_HUMAN,-0.548207847955412,1.41118080671245,-2.06204327329563,1.19907031453859
sp|O43264|ZW10_HUMAN,-1.29326766875673,1.04180642218996,0.681318832967675,-0.429857586400907
sp|O43290|SNUT1_HUMAN,0.0790879831739338,1.13126636700578,0.0863229469234821,-1.29667729710319
sp|O43324|MCA3_HUMAN,-0.073042282935072,0.635506487308504,0.548939657713506,-1.11140386208694
sp|O43390|HNRPR_HUMAN,-0.404148762703354,1.31886530254304,0.178889983042042,-1.09360652288172
sp|O43395|PRPF3_HUMAN,0.501412235341736,0.445763036233893,-0.130701602675667,-0.816473668899963
sp|O43396|TXNL1_HUMAN,-0.749217962902948,-0.215490057102031,1.68835546078105,-0.723647440776068
sp|O43399-5|TPD54_HUMAN;sp|O43399-7|TPD54_HUMAN;sp|O43399|TPD54_HUMAN,0.765870750577035,-0.852124305586332,-1.11302931035096,1.19928286536025
sp|O43405|COCH_HUMAN,-0.0867515587978616,-0.263024333000171,1.5116367549108,-1.16186086311277
sp|O43432-3|IF4G3_HUMAN;sp|O43432|IF4G3_HUMAN,0.598963202452644,-0.0348958638182956,-0.612848341446307,0.0487810028119581
sp|O43447-2|PPIH_HUMAN,0.0208638751719359,1.07488744527586,-0.711146020397364,-0.38460530005043
sp|O43488|ARK72_HUMAN,0.53393930985692,0.211168084464047,-0.446681782531063,-0.298425611789903
sp|O43504|LTOR5_HUMAN,0.660649580024084,0.0505180638640574,-0.439647941856062,-0.271519702032079
sp|O43583|DENR_HUMAN,-0.344435892346695,0.374088430769517,-0.37593906790887,0.346286529486048
sp|O43592|XPOT_HUMAN,-0.574730459204816,-0.119795508859512,1.03657122671991,-0.342045258655586
sp|O43598|DNPH1_HUMAN,0.782133389357546,0.305419918127199,-0.436782970263752,-0.650770337220993
sp|O43615|TIM44_HUMAN,0.569460869909685,-0.231275986302472,1.30893944397151,-1.64712432757873
sp|O43617|TPPC3_HUMAN,-0.189611324394351,0.781265118696375,-0.946091942918458,0.354438148616435
sp|O43633|CHM2A_HUMAN,0.858714177905565,-2.16615906421971,0.130539202507412,1.17690568380673
sp|O43660|PLRG1_HUMAN,0.0606659754498867,1.02056993490157,0.281328838385166,-1.36256474873662
sp|O43663-2|PRC1_HUMAN;sp|O43663-4|PRC1_HUMAN;sp|O43663|PRC1_HUMAN,0.182883169357961,-0.597503377410667,1.44712725290428,-1.03250704485158
sp|O43665-1|RGS10_HUMAN;sp|O43665-2|RGS10_HUMAN;sp|O43665|RGS10_HUMAN,-0.138433306676938,0.910070695299251,-0.577562373355207,-0.194075015267107
sp|O43670-2|ZN207_HUMAN;sp|O43670-4|ZN207_HUMAN;sp|O43670|ZN207_HUMAN,-0.394471737405542,0.127595140218564,1.12034441514634,-0.853467817959367
sp|O43674-2|NDUB5_HUMAN;sp|O43674|NDUB5_HUMAN,0.29668220979196,0.61079517099913,0.635373644845653,-1.54285102563674
sp|O43676|NDUB3_HUMAN,-0.241698401780914,0.995570956679416,-0.103794119030283,-0.650078435868219
sp|O43678|NDUA2_HUMAN,0.238734616982276,0.183779382440387,-0.166828352851186,-0.255685646571477
sp|O43681|GET3_HUMAN,1.04976265600237,-0.253388951802843,0.312689071537849,-1.10906277573738
sp|O43684-2|BUB3_HUMAN;sp|O43684|BUB3_HUMAN,-0.0399515398872179,-0.132417001978354,0.831195802323439,-0.658827260457867
sp|O43707|ACTN4_HUMAN,-1.12253532325437,-0.947724528082527,0.455242558549221,1.61501729278768
sp|O43719|HTSF1_HUMAN,0.377444845766097,0.887824464380074,1.41986026180395,-2.68512957195013
sp|O43747-2|AP1G1_HUMAN;sp|O43747|AP1G1_HUMAN,0.360676916324382,-2.12708894523078,0.0668536078599475,1.69955842104645
sp|O43765|SGTA_HUMAN,0.161277957624478,0.584383914544131,0.365290746090479,-1.11095261825909
sp|O43768-2|ENSA_HUMAN;sp|O43768-3|ENSA_HUMAN;sp|O43768-4|ENSA_HUMAN;sp|O43768-9|ENSA_HUMAN;sp|O43768|ENSA_HUMAN,1.00660770642998,-0.685578292086557,0.795330862670165,-1.11636027701359
sp|O43776|SYNC_HUMAN,-0.0952776436014574,0.0501490580721472,1.19956141331297,-1.15443282778366
sp|O43795|MYO1B_HUMAN,-0.248277485729668,-0.640225422543254,-0.836783366093041,1.72528627436596
sp|O43809|CPSF5_HUMAN,-0.133461492060019,-0.116497710605826,1.03951433340509,-0.789555130739248
sp|O43813|LANC1_HUMAN,-1.50211101639772,1.76712571008754,-1.37799975172624,1.11298505803642
sp|O43818|U3IP2_HUMAN,0.552393962097765,-0.637424564969899,-0.144098863004068,0.229129465876202
sp|O43823|AKAP8_HUMAN,0.0826671226053812,2.01496408039994,-1.35565577556345,-0.74197542744187
sp|O43837|IDH3B_HUMAN,-0.299552254800534,0.175106521361779,0.330612173931507,-0.206166440492752
sp|O43847|NRDC_HUMAN,-2.95343726122788,2.41748028516451,-3.42260205577295,3.95855903183632
sp|O43852-2|CALU_HUMAN;sp|O43852-4|CALU_HUMAN,0.800898342666122,0.26373308303634,-0.391298396727792,-0.67333302897467
sp|O43852-3|CALU_HUMAN;sp|O43852|CALU_HUMAN,0.496073647715478,-0.195818053661316,0.610642245557707,-0.910897839611869
sp|O43854-2|EDIL3_HUMAN;sp|O43854|EDIL3_HUMAN,-0.533989645773816,1.500518192606,-1.04498951535535,0.0784609685231652
sp|O43913-2|ORC5_HUMAN;sp|O43913|ORC5_HUMAN,0.519164976205819,-0.435791959590949,0.537810833524764,-0.621183850139634
sp|O43920|NDUS5_HUMAN,1.06714208552765,-0.527356316463869,-0.449761675340689,-0.0900240937230957
sp|O60216|RAD21_HUMAN,0.435402219965534,1.10352913405342,0.260965683959659,-1.79989703797861
sp|O60220|TIM8A_HUMAN,0.369645096857639,0.392941455383337,-0.308747032192725,-0.453839520048251
sp|O60231|DHX16_HUMAN,0.344425572146703,0.674776132782823,1.11907577654303,-2.13827748147255
sp|O60232|ZNRD2_HUMAN,1.20181193812651,-0.856631787741584,-0.0883258068063454,-0.256854343578583
sp|O60256-2|KPRB_HUMAN;sp|O60256-4|KPRB_HUMAN,-0.193084069061858,1.0761495746939,-0.776810012897003,-0.106255492735035
sp|O60264|SMCA5_HUMAN,0.28485955568512,0.656379207810383,0.339129017605637,-1.28036778110114
sp|O60271-4|JIP4_HUMAN,0.723647017591605,-1.62221641250519,0.0646408338503771,0.833928561063203
sp|O60282|KIF5C_HUMAN,-0.324263884920083,0.994488040607898,0.742077915579206,-1.41230207126702
sp|O60287|NPA1P_HUMAN,0.576086313810046,-3.10886917967487,1.46271433661491,1.07006852924992
sp|O60306|AQR_HUMAN,-0.875874953440527,0.609535469465026,0.710012774965958,-0.443673290990457
sp|O60313-2|OPA1_HUMAN;sp|O60313|OPA1_HUMAN,1.28683133001428,-0.110690582807694,1.01844290858849,-2.19458365579508
sp|O60341-2|KDM1A_HUMAN;sp|O60341|KDM1A_HUMAN,-0.171071523368727,1.77046430955482,0.2204188218308,-1.81981160801689
sp|O60488-2|ACSL4_HUMAN;sp|O60488|ACSL4_HUMAN,1.74760499532025,-1.03848790724273,-0.34020989017824,-0.368907197899288
sp|O60493|SNX3_HUMAN,0.198746942805342,-0.654628205125561,-0.147899474434427,0.603780736754645
sp|O60502|OGA_HUMAN,1.29532374019748,-1.76804592478052,0.892035333058321,-0.419313148475281
sp|O60506-3|HNRPQ_HUMAN,-0.135802692055111,-0.570089401859082,0.678000001968933,0.0278920919452605
sp|O60506|HNRPQ_HUMAN,0.0776604583473986,-0.100554187869517,0.955799115966653,-0.932905386444535
sp|O60508|PRP17_HUMAN,0.802407548528395,-0.77406364483476,0.566874594052125,-0.595218497745761
sp|O60518|RNBP6_HUMAN,-0.610304206404513,0.0035070381839689,0.829597519948503,-0.222800351727959
sp|O60568|PLOD3_HUMAN,2.27535897900627,-0.0028599980262504,-2.29297048506254,0.0204715040825194
sp|O60610-2|DIAP1_HUMAN;sp|O60610-3|DIAP1_HUMAN,1.04170707366026,-1.72056731743141,1.55004947033158,-0.871189226560428
sp|O60645|EXOC3_HUMAN,-0.767566386606479,0.482189463563227,-0.920879509223702,1.20625643226696
sp|O60684|IMA7_HUMAN,0.0404808244205978,-0.164471662435483,0.236250629396527,-0.112259791381642
sp|O60716-11|CTND1_HUMAN;sp|O60716-13|CTND1_HUMAN;sp|O60716-3|CTND1_HUMAN;sp|O60716-5|CTND1_HUMAN,0.442802296175451,-1.03979166321077,0.870786012719285,-0.273796645683964
sp|O60732|MAGC1_HUMAN,-0.109489221516868,-0.431062170244905,1.93220763423009,-1.39165624246832
sp|O60739|EIF1B_HUMAN,0.268268934326396,-1.12502545626812,0.109369342258782,0.747387179682945
sp|O60749|SNX2_HUMAN,0.155437196070409,0.570672415778298,-0.475503058599566,-0.250606553249141
sp|O60762|DPM1_HUMAN,-0.0563779165770302,-0.385887179469914,0.971995972585295,-0.529730876538351
sp|O60763-2|USO1_HUMAN;sp|O60763|USO1_HUMAN,-0.0622081730251194,0.196341977998314,-1.01317935023767,0.87904554526448
sp|O60783|RT14_HUMAN,0.0193726267766567,0.280243340691258,-0.444086553195467,0.144470585727552
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6-2|H2B2F_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN,-0.527327609353697,1.24399166780741,0.75666014132805,-1.47332419978176
sp|O60828-2|PQBP1_HUMAN;sp|O60828|PQBP1_HUMAN,-0.143572696220617,-0.0785297197930153,0.211490312067754,0.0106121039458791
sp|O60832|DKC1_HUMAN,0.408838730480807,-0.314077425438529,0.107312362748461,-0.20207366779074
sp|O60841|IF2P_HUMAN,0.10969737851794,-0.67300612036503,-0.450228128226129,1.01353687007322
sp|O60869-2|EDF1_HUMAN;sp|O60869-3|EDF1_HUMAN,-0.35314305057526,-1.68205620275899,0.297260889212748,1.73793836412151
sp|O60884|DNJA2_HUMAN,-0.217563582187953,-0.126102584097093,-0.123203477115572,0.466869643400617
sp|O60888-2|CUTA_HUMAN;sp|O60888-3|CUTA_HUMAN;sp|O60888|CUTA_HUMAN,-0.849454860401444,0.918868559260967,1.22954447943954,-1.29895817829906
sp|O60925|PFD1_HUMAN,0.0950190713264885,-0.540424292011566,-0.40238634671716,0.847791567402238
sp|O75083|WDR1_HUMAN,0.361032270735921,-1.35190054212649,-0.0971042900966734,1.08797256148724
sp|O75116|ROCK2_HUMAN,-1.26435546458143,0.156900450642202,0.405672712358107,0.70178230158112
sp|O75131|CPNE3_HUMAN,0.695480807984954,-0.82386027362948,0.537855294147758,-0.409475828503232
